group1	group2	sharedsobs	braycurtis	spearman	thetayc	thetayc_lci	thetayc_hci
d19_1006_3	dn7_986_1	16	0.943915	0.071244	0.974581	0.972288	0.976874
d19_1006_4	dn7_986_1	12	0.938458	0.046696	0.924817	0.919278	0.930356
d19_1006_5	dn7_986_1	34	0.951628	0.157033	0.972925	0.970608	0.975242
d19_1007_1	dn7_986_1	111	0.493446	0.289253	0.3869	0.368621	0.405179
d19_1007_2	dn7_986_1	86	0.460875	0.330882	0.399284	0.382098	0.416471
d19_1007_3	dn7_986_1	81	0.48118	0.289929	0.380535	0.364437	0.396634
d19_1007_5	dn7_986_1	120	0.527882	0.273912	0.430365	0.414156	0.446574
d19_1008_1	dn7_986_1	105	0.463568	0.279024	0.444073	0.425924	0.462223
d19_1008_2	dn7_986_1	95	0.440552	0.29907	0.45622	0.437053	0.475387
d19_1008_3	dn7_986_1	106	0.54195	0.187921	0.321738	0.306732	0.336745
d19_1008_4	dn7_986_1	100	0.482984	0.245663	0.297562	0.281963	0.313161
d19_1009_1	dn7_986_1	67	0.648517	0.267184	0.621576	0.607302	0.635849
d19_1009_2	dn7_986_1	76	0.490355	0.186287	0.53596	0.518093	0.553828
d19_1009_4	dn7_986_1	117	0.595899	0.160543	0.4224	0.404902	0.439898
d19_1009_5	dn7_986_1	100	0.670817	0.1732	0.535822	0.521822	0.549822
d19_1010_3	dn7_986_1	102	0.429129	0.308125	0.435489	0.415706	0.455272
d19_1010_4	dn7_986_1	78	0.576383	0.323992	0.683687	0.670854	0.69652
d19_1010_5	dn7_986_1	101	0.633604	0.25064	0.469959	0.454369	0.485549
d19_1015_1	dn7_986_1	92	0.396421	0.311507	0.334094	0.316208	0.35198
d19_1015_3	dn7_986_1	88	0.539764	0.091034	0.450802	0.433451	0.468154
d19_1015_4	dn7_986_1	110	0.498168	0.242173	0.378409	0.360419	0.396399
d19_1015_5	dn7_986_1	86	0.557885	0.135272	0.494069	0.479729	0.508409
d1_1006_1	dn7_986_1	7	0.96568	-0.101351	0.937314	0.932332	0.942296
d1_1006_2	dn7_986_1	9	0.960821	-0.035892	0.930003	0.924616	0.935389
d1_1006_3	dn7_986_1	6	0.95898	-0.024135	0.931568	0.926226	0.93691
d1_1007_1	dn7_986_1	10	0.963184	-0.047909	0.92957	0.92413	0.935011
d1_1007_2	dn7_986_1	6	0.961341	-0.078978	0.930839	0.925442	0.936236
d1_1007_3	dn7_986_1	9	0.964766	-0.001792	0.933674	0.928448	0.938901
d1_1008_1	dn7_986_1	11	0.961026	-0.017143	0.93786	0.932902	0.942818
d1_1008_2	dn7_986_1	10	0.964456	-0.023054	0.937062	0.932049	0.942076
d1_1008_3	dn7_986_1	8	0.963564	-0.041515	0.931736	0.926379	0.937093
d1_1009_1	dn7_986_1	10	0.955957	-0.00863	0.943579	0.93907	0.948088
d1_1009_2	dn7_986_1	8	0.96772	-0.012995	0.943265	0.938742	0.947789
d1_1009_3	dn7_986_1	9	0.954933	0.005691	0.93908	0.934208	0.943953
d1_1010_1	dn7_986_1	14	0.963917	0.04115	0.944166	0.939819	0.948513
d1_1010_2	dn7_986_1	12	0.95279	0.029381	0.948407	0.94441	0.952404
d1_1010_3	dn7_986_1	9	0.949164	0.048948	0.92976	0.924385	0.935135
d1_1015_1	dn7_986_1	9	0.963015	-0.00785	0.936613	0.931675	0.941552
d1_1015_2	dn7_986_1	28	0.94792	0.155614	0.933766	0.928758	0.938774
d1_1015_3	dn7_986_1	7	0.954991	-0.01837	0.935814	0.93073	0.940898
d1_972_1	dn7_986_1	14	0.968277	0.00613	0.948263	0.944162	0.952364
d1_972_2	dn7_986_1	15	0.968262	0.000453	0.948214	0.944109	0.952319
d22_1006_1	dn7_986_1	16	0.9705	0.008509	0.978933	0.976906	0.98096
d22_1006_2	dn7_986_1	13	0.97413	0.039583	0.976306	0.974176	0.978436
d22_1006_3	dn7_986_1	46	0.967351	0.210588	0.976626	0.974474	0.978779
d22_1007_1	dn7_986_1	123	0.420517	0.09419	0.292019	0.278742	0.305297
d22_1007_2	dn7_986_1	116	0.525883	0.129694	0.275165	0.260734	0.289596
d22_1007_3	dn7_986_1	122	0.573311	0.259476	0.264199	0.251133	0.277265
d22_1007_5	dn7_986_1	112	0.455325	0.246554	0.270785	0.254784	0.286785
d22_1008_1	dn7_986_1	105	0.546293	0.210921	0.271597	0.25864	0.284554
d22_1008_2	dn7_986_1	126	0.710713	-0.014971	0.527391	0.51633	0.538451
d22_1008_4	dn7_986_1	112	0.529593	0.202009	0.277673	0.263105	0.292241
d22_1008_5	dn7_986_1	119	0.464738	0.275703	0.358295	0.343782	0.372808
d22_1009_1	dn7_986_1	98	0.488899	0.120407	0.45466	0.436423	0.472896
d22_1009_2	dn7_986_1	113	0.481438	0.102192	0.325197	0.309151	0.341243
d22_1009_4	dn7_986_1	108	0.550963	0.263727	0.29146	0.275966	0.306954
d22_1009_5	dn7_986_1	106	0.657145	0.154081	0.453824	0.438019	0.469629
d22_1010_3	dn7_986_1	110	0.517363	0.155368	0.395531	0.381409	0.409654
d22_1010_4	dn7_986_1	113	0.431764	0.086681	0.472863	0.457911	0.487815
d22_1010_5	dn7_986_1	107	0.515883	0.181638	0.52667	0.5129	0.54044
d22_1015_1	dn7_986_1	90	0.461361	0.18613	0.395533	0.380667	0.410398
d22_1015_3	dn7_986_1	98	0.596177	0.183627	0.327904	0.3114	0.344408
d22_1015_4	dn7_986_1	120	0.453246	0.215375	0.485865	0.47006	0.50167
d22_1015_5	dn7_986_1	109	0.586321	0.314293	0.679709	0.668935	0.690483
d27_1006_3	dn7_986_1	14	0.959453	0.033424	0.985374	0.983523	0.987224
d27_1006_4	dn7_986_1	12	0.967508	-0.037915	0.988123	0.986407	0.989839
d27_1006_5	dn7_986_1	34	0.968192	0.029835	0.988364	0.986619	0.990109
d27_1007_1	dn7_986_1	129	0.465709	0.218509	0.226055	0.212234	0.239876
d27_1007_2	dn7_986_1	125	0.498737	0.056459	0.275706	0.262429	0.288984
d27_1007_3	dn7_986_1	126	0.399008	0.144051	0.279001	0.26331	0.294693
d27_1007_5	dn7_986_1	110	0.48763	0.16856	0.247285	0.233347	0.261224
d27_1008_1	dn7_986_1	106	0.577119	0.239213	0.33449	0.320423	0.348558
d27_1008_2	dn7_986_1	93	0.524618	0.242527	0.672255	0.661025	0.683484
d27_1008_4	dn7_986_1	99	0.487253	0.268029	0.558919	0.545111	0.572726
d27_1008_5	dn7_986_1	100	0.374666	0.306934	0.307614	0.292736	0.322491
d27_1009_1	dn7_986_1	109	0.548422	0.142649	0.315911	0.301927	0.329895
d27_1009_2	dn7_986_1	123	0.439357	0.081664	0.344484	0.330308	0.35866
d27_1009_4	dn7_986_1	130	0.544909	-0.120151	0.27274	0.258092	0.287388
d27_1009_5	dn7_986_1	101	0.499171	0.016882	0.24548	0.232881	0.258079
d27_1010_3	dn7_986_1	114	0.527523	0.205006	0.265296	0.251383	0.279208
d27_1010_4	dn7_986_1	114	0.444397	0.16948	0.248239	0.233819	0.262659
d27_1010_5	dn7_986_1	115	0.456222	0.216762	0.234647	0.220946	0.248348
d27_1015_1	dn7_986_1	115	0.524303	0.06543	0.260777	0.247777	0.273777
d27_1015_3	dn7_986_1	120	0.54069	0.215721	0.291271	0.276597	0.305945
d27_1015_4	dn7_986_1	130	0.427269	0.182497	0.375791	0.360465	0.391117
d27_1015_5	dn7_986_1	108	0.435745	0.287397	0.409342	0.394643	0.424041
d33_1006_1	dn7_986_1	17	0.957523	0.034163	0.979681	0.977564	0.981798
d33_1006_2	dn7_986_1	12	0.96397	0.018987	0.982762	0.980801	0.984724
d33_1006_3	dn7_986_1	34	0.956908	0.165752	0.984413	0.98262	0.986207
d33_1006_4	dn7_986_1	32	0.972184	-0.094474	0.981058	0.979084	0.983033
d33_1006_5	dn7_986_1	97	0.680891	0.185901	0.848302	0.842716	0.853888
d33_1007_1	dn7_986_1	121	0.343156	0.322457	0.257045	0.240656	0.273435
d33_1007_2	dn7_986_1	121	0.414104	0.256027	0.309623	0.292357	0.32689
d33_1007_3	dn7_986_1	131	0.461547	0.273266	0.238154	0.223425	0.252883
d33_1007_5	dn7_986_1	124	0.485001	0.202092	0.226641	0.213794	0.239488
d33_1008_1	dn7_986_1	113	0.446648	0.180837	0.287327	0.272854	0.301799
d33_1008_2	dn7_986_1	122	0.537695	0.200818	0.297362	0.282013	0.31271
d33_1008_4	dn7_986_1	104	0.513766	0.071865	0.374378	0.361155	0.387601
d33_1008_5	dn7_986_1	126	0.410925	0.221886	0.267771	0.253142	0.2824
d33_1009_1	dn7_986_1	128	0.512115	0.271128	0.261725	0.248774	0.274676
d33_1009_2	dn7_986_1	125	0.545802	0.22485	0.26809	0.254261	0.281919
d33_1009_4	dn7_986_1	131	0.554493	0.218797	0.368906	0.355781	0.382031
d33_1009_5	dn7_986_1	110	0.427156	0.245946	0.304735	0.290563	0.318907
d33_1010_3	dn7_986_1	125	0.368934	0.190136	0.363001	0.346783	0.379219
d33_1010_4	dn7_986_1	129	0.405195	0.344526	0.274303	0.25919	0.289416
d33_1010_5	dn7_986_1	111	0.427911	0.247315	0.234152	0.221016	0.247289
d33_1015_1	dn7_986_1	131	0.625678	0.229641	0.287038	0.272009	0.302067
d33_1015_3	dn7_986_1	120	0.355882	0.292398	0.279674	0.262779	0.29657
d33_1015_4	dn7_986_1	128	0.418232	0.295665	0.420252	0.403261	0.437243
d33_1015_5	dn7_986_1	117	0.413255	0.224156	0.234125	0.220217	0.248033
d36_1006_1	dn7_986_1	16	0.942636	0.069948	0.962035	0.958957	0.965112
d36_1006_2	dn7_986_1	10	0.950727	0.050263	0.98355	0.981724	0.985377
d36_1006_3	dn7_986_1	17	0.956521	0.080922	0.977247	0.975104	0.979389
d36_1006_4	dn7_986_1	21	0.96573	0.04276	0.975479	0.973275	0.977683
d36_1006_5	dn7_986_1	20	0.957436	0.026251	0.968276	0.965636	0.970916
d36_1007_1	dn7_986_1	45	0.965919	0.222397	0.998182	0.99766	0.998705
d36_1007_2	dn7_986_1	56	0.950537	0.27019	0.996138	0.995557	0.99672
d36_1007_3	dn7_986_1	39	0.96999	0.201269	0.997173	0.996627	0.997718
d36_1007_5	dn7_986_1	34	0.954077	0.193678	0.994283	0.993632	0.994933
d36_1008_1	dn7_986_1	82	0.949084	0.357703	0.997755	0.997187	0.998322
d36_1008_2	dn7_986_1	43	0.950094	0.216119	0.997634	0.997096	0.998172
d36_1008_4	dn7_986_1	74	0.953981	0.31227	0.99806	0.997511	0.998608
d36_1008_5	dn7_986_1	58	0.960521	0.284448	0.99798	0.997433	0.998527
d36_1009_1	dn7_986_1	75	0.934256	0.363223	0.995643	0.994996	0.996291
d36_1009_2	dn7_986_1	61	0.953338	0.310326	0.997553	0.996988	0.998117
d36_1009_4	dn7_986_1	50	0.940518	0.217082	0.994356	0.993654	0.995058
d36_1009_5	dn7_986_1	50	0.955589	0.224367	0.996685	0.996112	0.997258
d36_1010_3	dn7_986_1	60	0.930765	0.31466	0.996898	0.996339	0.997456
d36_1010_4	dn7_986_1	61	0.90739	0.26868	0.995116	0.994466	0.995765
d36_1010_5	dn7_986_1	46	0.946007	0.209681	0.981559	0.980032	0.983087
d36_1015_1	dn7_986_1	42	0.942837	0.198161	0.995248	0.994604	0.995892
d36_1015_3	dn7_986_1	40	0.933143	0.204803	0.966098	0.963372	0.968825
d36_1015_4	dn7_986_1	33	0.934988	0.145163	0.994733	0.993985	0.995482
d36_1015_5	dn7_986_1	32	0.926984	0.165813	0.987728	0.986545	0.988911
d37_1006_1	dn7_986_1	21	0.971229	0.045703	0.980319	0.978322	0.982316
d37_1006_2	dn7_986_1	19	0.965504	0.061978	0.97771	0.975631	0.979788
d37_1006_3	dn7_986_1	28	0.960743	0.142694	0.972531	0.970188	0.974873
d37_1006_4	dn7_986_1	27	0.949659	-0.068768	0.95555	0.952122	0.958979
d37_1006_5	dn7_986_1	29	0.958946	0.116487	0.97681	0.974658	0.978962
d37_1007_1	dn7_986_1	32	0.94659	0.109399	0.959697	0.956595	0.962798
d37_1007_2	dn7_986_1	40	0.937735	0.084546	0.947032	0.942914	0.95115
d37_1007_3	dn7_986_1	39	0.892178	0.11812	0.949349	0.94584	0.952857
d37_1007_5	dn7_986_1	45	0.918861	0.164718	0.960703	0.957684	0.963722
d37_1008_1	dn7_986_1	54	0.844748	0.116459	0.858958	0.852074	0.865841
d37_1008_2	dn7_986_1	33	0.917994	0.123401	0.958992	0.955957	0.962027
d37_1008_4	dn7_986_1	44	0.921664	-0.19779	0.96734	0.965091	0.969589
d37_1008_5	dn7_986_1	31	0.920712	0.128817	0.9645	0.96179	0.96721
d37_1009_1	dn7_986_1	51	0.915573	0.147972	0.953319	0.949959	0.95668
d37_1009_2	dn7_986_1	33	0.939971	0.093064	0.956613	0.953305	0.959921
d37_1009_4	dn7_986_1	50	0.857492	0.139398	0.911806	0.907106	0.916506
d37_1009_5	dn7_986_1	52	0.924948	0.066567	0.947844	0.943895	0.951794
d37_1010_3	dn7_986_1	43	0.840579	0.20065	0.871124	0.864582	0.877665
d37_1010_4	dn7_986_1	38	0.833104	0.107745	0.922736	0.918457	0.927015
d37_1010_5	dn7_986_1	28	0.891271	0.127564	0.957071	0.9543	0.959843
d37_1015_1	dn7_986_1	25	0.942583	0.115852	0.950678	0.946847	0.954509
d37_1015_3	dn7_986_1	32	0.883278	0.09638	0.850225	0.842715	0.857735
d37_1015_4	dn7_986_1	31	0.945795	0.069726	0.951171	0.947377	0.954965
d37_1015_5	dn7_986_1	29	0.935658	0.077387	0.953309	0.949669	0.956948
d42_1006_1	dn7_986_1	20	0.960686	0.071517	0.965026	0.962228	0.967823
d42_1006_2	dn7_986_1	21	0.959217	0.036006	0.971197	0.968595	0.973799
d42_1006_3	dn7_986_1	22	0.965271	0.009716	0.978943	0.976771	0.981115
d42_1006_4	dn7_986_1	20	0.961513	0.042037	0.963648	0.960768	0.966527
d42_1006_5	dn7_986_1	17	0.961544	0.021172	0.973867	0.971531	0.976202
d42_1007_1_col	dn7_986_1	106	0.825186	0.200643	0.819595	0.809342	0.829848
d42_1007_2	dn7_986_1	112	0.83786	0.306412	0.820108	0.810291	0.829924
d42_1007_3	dn7_986_1	104	0.848174	0.261365	0.83284	0.823682	0.841999
d42_1008_1	dn7_986_1	95	0.663068	0.202269	0.725194	0.714017	0.736371
d42_1008_2	dn7_986_1	108	0.684186	0.284832	0.661969	0.648595	0.675343
d42_1008_4	dn7_986_1	104	0.721249	0.262764	0.703514	0.692458	0.71457
d42_1008_5	dn7_986_1	103	0.598677	0.216518	0.651388	0.637744	0.665032
d42_1009_1	dn7_986_1	115	0.531324	0.290116	0.296106	0.279761	0.31245
d42_1009_2	dn7_986_1	114	0.59987	0.060017	0.511934	0.498616	0.525253
d42_1009_4	dn7_986_1	109	0.547217	0.260527	0.575857	0.563313	0.5884
d42_1009_5	dn7_986_1	111	0.555313	0.237508	0.632181	0.620607	0.643756
d42_1010_3	dn7_986_1	114	0.433994	0.264554	0.322385	0.30603	0.338741
d42_1010_4	dn7_986_1	110	0.608556	0.049224	0.368922	0.35409	0.383754
d42_1010_5	dn7_986_1	107	0.44413	0.009892	0.494958	0.479152	0.510764
d42_1015_1	dn7_986_1	104	0.621782	0.263961	0.633218	0.618191	0.648246
d42_1015_3	dn7_986_1	110	0.511252	0.434448	0.635714	0.618692	0.652736
d42_1015_4	dn7_986_1	80	0.564425	0.297132	0.700856	0.686947	0.714765
d42_1015_5	dn7_986_1	98	0.51891	0.362994	0.655701	0.641968	0.669434
d4_972_1	dn7_986_1	16	0.963051	-0.010717	0.946518	0.942497	0.950539
d4_972_2	dn7_986_1	11	0.964082	0.017166	0.939984	0.935481	0.944486
d4_972_3	dn7_986_1	13	0.957521	0.041969	0.949991	0.946201	0.953781
d4_982_2	dn7_986_1	14	0.95169	0.039278	0.934653	0.929549	0.939757
d4_982_3	dn7_986_1	13	0.91864	0.036841	0.932675	0.927371	0.93798
d4_986_1	dn7_986_1	12	0.920466	0.031041	0.940447	0.935776	0.945119
d4_986_2	dn7_986_1	16	0.918338	0.09322	0.951657	0.947633	0.95568
d7_972_1	dn7_986_1	11	0.965266	0.037325	0.947743	0.943602	0.951884
d7_972_2	dn7_986_1	12	0.970355	0.024132	0.94804	0.943922	0.952159
dn2_972_1	dn7_986_1	13	0.997426	0.024537	0.999713	0.999589	0.999837
dn2_972_2	dn7_986_1	8	0.971501	-0.066883	0.973302	0.971044	0.975559
dn2_972_3	dn7_986_1	11	0.968119	-0.036536	0.989187	0.988125	0.990249
dn7_972_1	dn7_986_1	126	0.504608	0.404199	0.244845	0.23133	0.25836
dn7_972_2	dn7_986_1	130	0.518885	0.290515	0.309324	0.293649	0.324998
dn7_972_3	dn7_986_1	128	0.567067	0.280097	0.257573	0.2432	0.271946
dn7_982_2	dn7_986_1	120	0.348085	0.406032	0.209215	0.194727	0.223702
dn7_982_3	dn7_986_1	120	0.305595	0.491163	0.224327	0.206358	0.242296
d0_972_1	dn7_986_2	9	0.992184	-0.230786	0.986666	0.98482	0.988513
d0_972_2	dn7_986_2	11	0.990812	-0.171564	0.986654	0.984807	0.988502
d0_972_3	dn7_986_2	11	0.991711	-0.184125	0.98667	0.984825	0.988516
d10_1006_1	dn7_986_2	15	0.987324	-0.145854	0.989609	0.988197	0.991021
d10_1006_2	dn7_986_2	5	0.984312	-0.176047	0.989424	0.98799	0.990859
d10_1006_3	dn7_986_2	7	0.9845	-0.184649	0.984387	0.982446	0.986328
d10_1007_1	dn7_986_2	7	0.976311	-0.148858	0.989099	0.987635	0.990563
d10_1007_2	dn7_986_2	13	0.989584	-0.289208	0.993788	0.992674	0.994903
d10_1007_3	dn7_986_2	12	0.984565	-0.210631	0.989793	0.988402	0.991184
d10_1008_1	dn7_986_2	6	0.981671	-0.205422	0.983847	0.981652	0.986041
d10_1008_3	dn7_986_2	14	0.98697	-0.150386	0.991383	0.990059	0.992707
d10_1009_1	dn7_986_2	13	0.974238	-0.157573	0.990371	0.989026	0.991717
d10_1009_2	dn7_986_2	9	0.987195	-0.197496	0.993702	0.99261	0.994794
d10_1009_4	dn7_986_2	8	0.986766	-0.216817	0.994517	0.993477	0.995556
d10_1010_2	dn7_986_2	8	0.978699	-0.195514	0.99128	0.989947	0.992613
d10_1010_3	dn7_986_2	12	0.987014	-0.200562	0.99126	0.989926	0.992595
d10_1010_4	dn7_986_2	9	0.98526	-0.175053	0.991414	0.990108	0.99272
d10_1015_1	dn7_986_2	10	0.979419	-0.244349	0.988441	0.986933	0.989948
d10_1015_2	dn7_986_2	33	0.962138	-0.003242	0.991153	0.989925	0.99238
d10_1015_3	dn7_986_2	13	0.987179	-0.176144	0.992488	0.991313	0.993662
d10_972_1	dn7_986_2	7	0.989411	-0.215796	0.986651	0.984802	0.988499
d10_972_2	dn7_986_2	7	0.989957	-0.180153	0.986664	0.984817	0.988511
d10_972_3	dn7_986_2	5	0.990199	-0.261367	0.986632	0.984781	0.988483
d11_1001_fmt	dn7_986_2	127	0.450914	0.336805	0.44808	0.427985	0.468175
d11_1002_fmt	dn7_986_2	115	0.521652	0.276743	0.553723	0.537365	0.570082
d12_1001_fmt	dn7_986_2	129	0.394509	0.325405	0.334574	0.318096	0.351051
d12_1002_fmt	dn7_986_2	123	0.461326	0.308669	0.374566	0.358186	0.390945
d12_1006_1	dn7_986_2	8	0.985559	-0.195341	0.988919	0.987417	0.990421
d12_1006_2	dn7_986_2	12	0.983458	-0.157995	0.993407	0.992279	0.994534
d12_1006_3	dn7_986_2	7	0.983027	-0.164239	0.992978	0.991796	0.994161
d12_1006_4	dn7_986_2	12	0.985928	-0.134967	0.994392	0.993334	0.99545
d12_1006_5	dn7_986_2	10	0.987134	-0.147511	0.993517	0.992392	0.994642
d12_1007_1	dn7_986_2	32	0.740972	-0.02961	0.910052	0.904995	0.915109
d12_1007_2	dn7_986_2	27	0.759641	-0.053023	0.924213	0.919774	0.928651
d12_1007_3	dn7_986_2	53	0.933176	-2.061857	0.968449	0.965399	0.971499
d12_1007_4	dn7_986_2	33	0.74312	-0.197335	0.903954	0.899009	0.908899
d12_1007_5	dn7_986_2	33	0.826179	-0.063101	0.958901	0.956288	0.961515
d12_1008_1	dn7_986_2	18	0.984792	-0.13189	0.989276	0.987795	0.990757
d12_1008_2	dn7_986_2	15	0.980886	-0.094322	0.989293	0.987807	0.990778
d12_1008_3	dn7_986_2	11	0.974775	-0.141842	0.989018	0.987521	0.990516
d12_1008_4	dn7_986_2	14	0.983106	-0.12918	0.988597	0.987055	0.99014
d12_1008_5	dn7_986_2	13	0.981054	-0.11375	0.985598	0.983787	0.987409
d12_1009_1	dn7_986_2	11	0.981078	-0.147616	0.991265	0.989989	0.992541
d12_1009_2	dn7_986_2	13	0.977876	-0.190243	0.99004	0.988658	0.991421
d12_1009_4	dn7_986_2	16	0.975029	-0.109972	0.9862	0.984468	0.987932
d12_1009_5	dn7_986_2	11	0.973067	-0.112512	0.98901	0.987542	0.990478
d12_1010_2	dn7_986_2	33	0.802803	-0.062833	0.961513	0.959093	0.963934
d12_1010_3	dn7_986_2	34	0.793646	-0.071009	0.945081	0.941925	0.948238
d12_1010_4	dn7_986_2	29	0.880518	-0.056268	0.98005	0.978342	0.981758
d12_1010_5	dn7_986_2	31	0.833216	-0.065008	0.975683	0.97388	0.977486
d12_1015_1	dn7_986_2	27	0.812645	-0.067395	0.955152	0.952489	0.957815
d12_1015_2	dn7_986_2	28	0.767008	-0.081735	0.869051	0.862554	0.875549
d12_1015_3	dn7_986_2	39	0.724111	-0.041186	0.879478	0.873567	0.885389
d12_1015_4	dn7_986_2	11	0.975652	-0.12101	0.992972	0.991824	0.99412
d12_1015_5	dn7_986_2	26	0.799123	-0.07169	0.954341	0.951747	0.956935
d12_972_1	dn7_986_2	7	0.988151	-0.257606	0.98439	0.98228	0.986499
d12_972_2	dn7_986_2	6	0.9888	-0.227492	0.984047	0.981902	0.986192
d12_972_3	dn7_986_2	12	0.988219	-0.259206	0.983505	0.981307	0.985703
d15_972_1	dn7_986_2	6	0.989509	-0.276477	0.99167	0.990474	0.992867
d15_972_2	dn7_986_2	12	0.987476	-0.224203	0.989072	0.987608	0.990536
d15_972_3	dn7_986_2	11	0.988469	-0.225884	0.990108	0.98875	0.991466
d16_1006_1	dn7_986_2	18	0.9867	-0.096482	0.985791	0.984024	0.987557
d16_1006_2	dn7_986_2	13	0.983902	-0.125039	0.986821	0.985147	0.988495
d16_1006_4	dn7_986_2	15	0.983995	-0.115669	0.982374	0.980047	0.984702
d16_1006_5	dn7_986_2	21	0.983148	-0.116167	0.989469	0.98801	0.990929
d16_1007_1	dn7_986_2	99	0.623406	0.278163	0.69483	0.68215	0.70751
d16_1007_3	dn7_986_2	90	0.54061	0.134656	0.626337	0.611764	0.640911
d16_1007_5	dn7_986_2	79	0.691193	0.094762	0.794827	0.785219	0.804435
d16_1008_1	dn7_986_2	45	0.720799	0.007404	0.833445	0.824763	0.842126
d16_1008_2	dn7_986_2	48	0.819478	0.02417	0.891026	0.885373	0.896678
d16_1008_3_cecal	dn7_986_2	65	0.781998	0.004182	0.873778	0.867112	0.880445
d16_1008_4	dn7_986_2	37	0.779974	-0.052651	0.889239	0.882525	0.895954
d16_1008_5	dn7_986_2	46	0.795507	-0.0037	0.879876	0.872885	0.886868
d16_1009_1	dn7_986_2	69	0.7738	0.083596	0.880278	0.872779	0.887776
d16_1009_2	dn7_986_2	42	0.751491	0.003943	0.879234	0.871811	0.886657
d16_1009_4	dn7_986_2	53	0.712917	0.050477	0.869828	0.862367	0.87729
d16_1009_5	dn7_986_2	30	0.76472	-0.05035	0.867149	0.859214	0.875085
d16_1010_3	dn7_986_2	74	0.660727	0.16747	0.765281	0.753957	0.776605
d16_1010_4	dn7_986_2	99	0.626905	0.233721	0.735698	0.723708	0.747689
d16_1010_5	dn7_986_2	91	0.595923	0.227628	0.711854	0.699353	0.724355
d16_1015_1	dn7_986_2	80	0.658384	0.125756	0.738126	0.726637	0.749614
d16_1015_3	dn7_986_2	47	0.761084	-0.052505	0.878011	0.870694	0.885328
d16_1015_4	dn7_986_2	84	0.688885	0.132891	0.784959	0.775508	0.79441
d16_1015_5	dn7_986_2	93	0.674077	0.127276	0.765927	0.755196	0.776657
d16_972_1_colon	dn7_986_2	6	0.990506	-0.277821	0.986636	0.984896	0.988375
d16_972_3_colon	dn7_986_2	7	0.98965	-0.257487	0.984931	0.982986	0.986877
d19_1006_1	dn7_986_2	15	0.980751	-0.109569	0.992528	0.991245	0.993811
d19_1006_2	dn7_986_2	10	0.977764	-0.151385	0.99352	0.992362	0.994677
d19_1006_3	dn7_986_2	14	0.975202	-0.142006	0.990738	0.989368	0.992107
d19_1006_4	dn7_986_2	12	0.978579	-0.142325	0.978373	0.975789	0.980956
d19_1006_5	dn7_986_2	32	0.980716	-0.057679	0.990281	0.988906	0.991657
d19_1007_1	dn7_986_2	130	0.571344	0.312667	0.636222	0.622055	0.650389
d19_1007_2	dn7_986_2	96	0.643927	0.253272	0.680209	0.667662	0.692756
d19_1007_3	dn7_986_2	87	0.662867	0.162466	0.659073	0.646535	0.67161
d19_1007_5	dn7_986_2	136	0.668506	0.260422	0.726802	0.71625	0.737354
d19_1008_1	dn7_986_2	118	0.608693	0.231608	0.695919	0.683232	0.708606
d19_1008_2	dn7_986_2	108	0.602162	0.253448	0.709375	0.696633	0.722116
d19_1008_3	dn7_986_2	121	0.684231	0.165346	0.61925	0.605825	0.632674
d19_1008_4	dn7_986_2	114	0.645647	0.206999	0.61892	0.605627	0.632213
d19_1009_1	dn7_986_2	74	0.759845	0.15402	0.81402	0.805359	0.82268
d19_1009_2	dn7_986_2	90	0.625672	0.147303	0.745	0.7329	0.757099
d19_1009_4	dn7_986_2	134	0.693805	0.158456	0.673998	0.661119	0.686878
d19_1009_5	dn7_986_2	109	0.745512	0.080528	0.741121	0.730872	0.75137
d19_1010_3	dn7_986_2	110	0.584845	0.200628	0.691253	0.677826	0.70468
d19_1010_4	dn7_986_2	87	0.688183	0.237467	0.830442	0.822358	0.838526
d19_1010_5	dn7_986_2	110	0.738889	0.155658	0.707057	0.695718	0.718396
d19_1015_1	dn7_986_2	104	0.595223	0.255507	0.642992	0.629227	0.656758
d19_1015_3	dn7_986_2	104	0.675398	0.081877	0.694604	0.682123	0.707086
d19_1015_4	dn7_986_2	123	0.650928	0.188865	0.66868	0.655724	0.681636
d19_1015_5	dn7_986_2	101	0.696429	0.110778	0.714737	0.703809	0.725665
d1_1006_1	dn7_986_2	6	0.989396	-0.305446	0.983773	0.98154	0.986005
d1_1006_2	dn7_986_2	7	0.987968	-0.2511	0.9817	0.979281	0.98412
d1_1006_3	dn7_986_2	5	0.98746	-0.225935	0.982207	0.979817	0.984598
d1_1007_1	dn7_986_2	9	0.988268	-0.251451	0.981586	0.979144	0.984029
d1_1007_2	dn7_986_2	4	0.987915	-0.293146	0.981986	0.979569	0.984403
d1_1007_3	dn7_986_2	6	0.98922	-0.227402	0.982706	0.980355	0.985056
d1_1008_1	dn7_986_2	10	0.987538	-0.220837	0.983877	0.981648	0.986105
d1_1008_2	dn7_986_2	10	0.988836	-0.214083	0.983667	0.981415	0.985919
d1_1008_3	dn7_986_2	6	0.988794	-0.256703	0.982247	0.979848	0.984646
d1_1009_1	dn7_986_2	9	0.98528	-0.211359	0.985239	0.983194	0.987283
d1_1009_2	dn7_986_2	7	0.989658	-0.21514	0.985353	0.983321	0.987384
d1_1009_3	dn7_986_2	7	0.985232	-0.207542	0.984214	0.982024	0.986404
d1_1010_1	dn7_986_2	12	0.985204	-0.174564	0.985209	0.983226	0.987193
d1_1010_2	dn7_986_2	10	0.985375	-0.185166	0.986205	0.984385	0.988025
